date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2013-01-15,Beans (mung) - Retail,KG,pulses and nuts,72.38,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,393,15,5,5,181_393_15_5,
2013-02-15,Beans (mung) - Retail,KG,pulses and nuts,70.21,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,393,15,5,5,181_393_15_5,
2013-03-15,Beans (mung) - Retail,KG,pulses and nuts,73.47,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,393,15,5,5,181_393_15_5,
2013-04-15,Beans (mung) - Retail,KG,pulses and nuts,62.87,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,393,15,5,5,181_393_15_5,
2009-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",81.67,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",79.7,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",78.39,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",84.11,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",58.23,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",56.35,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",71.15,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",90.56,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",71.05,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",85.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",93.75,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2009-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",97.27,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",133.78,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",85.9,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",88.14,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",89.67,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",86.14,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",90.24,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",95.53,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",82.75,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",84.75,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",81.47,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",78.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2011-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",92.37,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",93.61,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",103.95,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",102.06,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",105.33,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",94.75,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",88.86,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",83.71,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",90.86,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",92.75,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2012-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",84.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2013-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2013-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",103.14,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2013-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",100.25,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2013-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",95.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2014-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",117.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2014-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",118.57,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2014-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2014-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.71,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2014-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",124.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",118.62,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",113.86,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",115.8,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",117.71,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",117.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",119.67,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2015-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",121.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",122.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.44,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.5,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-05-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-06-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",124.44,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-07-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-08-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-09-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-10-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-11-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2016-12-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2017-01-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2017-02-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2017-03-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",120.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2017-04-15,Fish (fresh) - Retail,KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XII (Soccsksargen),67162,Koronadal,181,401,15,5,2,181_401_15_5,
2010-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,29.8,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,29.6,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,29.6,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2010-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,32.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,33.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,32.2,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,32.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.2,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.25,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.4,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2012-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.4,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.4,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,30.25,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,31.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2013-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,32.6,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,39.55,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,40.3,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,40.59,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,40.78,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,40.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2014-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,40.3,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,39.77,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.16,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.2,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.52,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.52,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.12,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.19,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.99,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.45,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2015-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.88,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.9,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.49,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.52,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.6,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-05-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.68,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-06-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.68,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-07-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.81,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-08-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.91,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-09-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.35,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-10-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.22,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-11-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.82,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2016-12-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.75,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2017-01-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.88,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2017-02-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,37.99,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2017-03-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.03,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2017-04-15,"Rice (regular, milled) - Retail",KG,cereals and tubers,38.04,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,80,15,5,1,171_80_15_5,1
2008-01-15,Sweet potatoes - Retail,KG,cereals and tubers,23.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-02-15,Sweet potatoes - Retail,KG,cereals and tubers,23.08,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-03-15,Sweet potatoes - Retail,KG,cereals and tubers,23.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-04-15,Sweet potatoes - Retail,KG,cereals and tubers,21.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-05-15,Sweet potatoes - Retail,KG,cereals and tubers,21.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-06-15,Sweet potatoes - Retail,KG,cereals and tubers,22.08,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-07-15,Sweet potatoes - Retail,KG,cereals and tubers,22.69,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-08-15,Sweet potatoes - Retail,KG,cereals and tubers,27.46,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-09-15,Sweet potatoes - Retail,KG,cereals and tubers,26.33,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-10-15,Sweet potatoes - Retail,KG,cereals and tubers,27.07,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-11-15,Sweet potatoes - Retail,KG,cereals and tubers,27.83,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2008-12-15,Sweet potatoes - Retail,KG,cereals and tubers,25.62,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-01-15,Sweet potatoes - Retail,KG,cereals and tubers,27.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-02-15,Sweet potatoes - Retail,KG,cereals and tubers,26.0,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-03-15,Sweet potatoes - Retail,KG,cereals and tubers,26.92,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-04-15,Sweet potatoes - Retail,KG,cereals and tubers,26.5,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-05-15,Sweet potatoes - Retail,KG,cereals and tubers,25.62,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-06-15,Sweet potatoes - Retail,KG,cereals and tubers,30.15,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-07-15,Sweet potatoes - Retail,KG,cereals and tubers,27.43,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-08-15,Sweet potatoes - Retail,KG,cereals and tubers,27.54,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-09-15,Sweet potatoes - Retail,KG,cereals and tubers,26.54,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-10-15,Sweet potatoes - Retail,KG,cereals and tubers,31.31,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
2009-11-15,Sweet potatoes - Retail,KG,cereals and tubers,29.62,PHP,Philippines,Region III (Central Luzon),67165,Palayan,171,87,15,5,1,171_87_15_5,
